category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,max_dim,source_sha256_after,matches_rerender_sha,source_png
cabinet,766656036dc90d06f126e4b9ab9933af,back,ok,0.041840,465,24,0.042572,465,ff56d5d9eac63c34b48a0de2fde740fadbc869627feaf4177a52f6c93306d95d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/766656036dc90d06f126e4b9ab9933af/back.png
cabinet,766656036dc90d06f126e4b9ab9933af,right,ok,0.019127,21,333,0.026676,333,43cf54fc7d224c3824bba09fb0a78d26bd7cebb641d420952d99ee19655ea0af,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/766656036dc90d06f126e4b9ab9933af/right.png
cabinet,768bd182289fc63f9e0887e4f56d6d27,front,ok,0.342136,512,193,0.376953,512,6e29fdb48988551c2cb75b823fc6ab42bbbcac68edfce44009695200db34e609,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/768bd182289fc63f9e0887e4f56d6d27/front.png
cabinet,768bd182289fc63f9e0887e4f56d6d27,left,ok,0.210224,177,405,0.273457,405,bf91b28a108ef81e79f3efb785b5d3fdd5cc6c04c4ed812ce372325d622f35a0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/768bd182289fc63f9e0887e4f56d6d27/left.png
cabinet,768bd182289fc63f9e0887e4f56d6d27,back,ok,0.334988,508,191,0.370132,508,cc98a476f8b5d8d9fd60ef9dfe50464fef7eb1c35141b5c3f1debd2a7d208bff,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/768bd182289fc63f9e0887e4f56d6d27/back.png
cabinet,768bd182289fc63f9e0887e4f56d6d27,right,ok,0.210182,177,405,0.273457,405,9a84269005aa15fd98667b412cdc06c757f26187880fa55f7f60855c012e5a12,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/768bd182289fc63f9e0887e4f56d6d27/right.png
cabinet,77d0281fa21a82ad092dd4db5aa83ce3,front,ok,0.011314,10,371,0.014153,371,9279f504cdb05c26dedcfdcc130a6eb5df14f20ad8be6e7e852cb59c879332b7,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/front.png
cabinet,77d0281fa21a82ad092dd4db5aa83ce3,left,ok,0.117199,478,68,0.123993,478,e7c39cd34bd7850d531d4b3dd1fbe5471a808f4ee2202cba963997b627937e36,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/left.png
cabinet,77d0281fa21a82ad092dd4db5aa83ce3,back,ok,0.011314,10,371,0.014153,371,fd2bae129f6b9b2029dca1708f59ba37012e0344ea6db2b14a6858aa93935023,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/back.png
cabinet,77d0281fa21a82ad092dd4db5aa83ce3,right,ok,0.117199,478,68,0.123993,478,d089cbafe9d1a77c787e03f80ae6c9e1f265f74208512f42e1e7afb2682bbb8d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/right.png
cabinet,7975c48d19bc144eef7dff7eceb7ea5a,front,ok,0.265900,502,151,0.289162,502,affee62bac2563af62f07fd9426e799c6e0f10a042e8cc87d10b0e6491c5c458,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7975c48d19bc144eef7dff7eceb7ea5a/front.png
cabinet,7975c48d19bc144eef7dff7eceb7ea5a,left,ok,0.121162,104,398,0.157898,398,c2a24dbcc875cc3bca8a69d1f3828739386277416826e7044703394e17f96770,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7975c48d19bc144eef7dff7eceb7ea5a/left.png
cabinet,7975c48d19bc144eef7dff7eceb7ea5a,back,ok,0.265903,502,151,0.289162,502,f6e68222dc4d955b99ff765c6b66df6eb6b3c38916ac0023d81f81bb701493a9,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7975c48d19bc144eef7dff7eceb7ea5a/back.png
cabinet,7975c48d19bc144eef7dff7eceb7ea5a,right,ok,0.121166,104,398,0.157898,398,52ba85389ed0ab0e0eab8fd49f7efabf8f334c8d091af7471c9c2762c32e26e3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7975c48d19bc144eef7dff7eceb7ea5a/right.png
cabinet,7c3bcb9e9a74c3c896e9cf1f0c744a6c,front,ok,0.207634,482,124,0.227997,482,ceef1a87619f981fd00b270becb3913f1e8da4b896b4eb18cb499e8f28bcc5dc,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7c3bcb9e9a74c3c896e9cf1f0c744a6c/front.png
cabinet,7c3bcb9e9a74c3c896e9cf1f0c744a6c,left,ok,0.011147,10,399,0.015221,399,2430d03b9f930a495b2aa98a271660d3dedd879d5be0cf5e7557275f5ea0c305,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7c3bcb9e9a74c3c896e9cf1f0c744a6c/left.png
cabinet,7c3bcb9e9a74c3c896e9cf1f0c744a6c,back,ok,0.208088,482,124,0.227997,482,9fac9afe9deb82f030b31a81462c9bea4d029f21412da945bf24b7064fdc1393,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7c3bcb9e9a74c3c896e9cf1f0c744a6c/back.png
cabinet,7c3bcb9e9a74c3c896e9cf1f0c744a6c,right,ok,0.011147,10,399,0.015221,399,00b594739753957acf96dc21e6b222861160806f4679a3e86391e63ca670fc46,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7c3bcb9e9a74c3c896e9cf1f0c744a6c/right.png
cabinet,7dd098c2806e4493a0f87c21889e97b0,front,ok,0.318169,266,396,0.401825,396,2fc981fe88ee9797f359f0dec7b293086a00905c69081a4135d993dc765e349c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7dd098c2806e4493a0f87c21889e97b0/front.png
cabinet,7dd098c2806e4493a0f87c21889e97b0,left,ok,0.147594,112,451,0.192688,451,114de740c5969e69adc2d6d483d6196d66efd950a1afc66f0d84271f765f3963,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7dd098c2806e4493a0f87c21889e97b0/left.png
cabinet,7dd098c2806e4493a0f87c21889e97b0,back,ok,0.318203,266,396,0.401825,396,4f2bc648bb22d6ec0c139d7a337ffb7e968f5f7f4826e068d889ee2479562cc8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7dd098c2806e4493a0f87c21889e97b0/back.png
cabinet,7dd098c2806e4493a0f87c21889e97b0,right,ok,0.147594,112,451,0.192688,451,56d566788227153fce10e1a1f3c7c8afc3c1e5a624b8f714ae609fcf06530113,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7dd098c2806e4493a0f87c21889e97b0/right.png
cabinet,7df076c941abb618ed74808ae425310d,front,ok,0.283947,282,345,0.371132,345,5335e026352d071b012c126c63ff247e6d4b6a4071a711ef22ef4cd00ba04472,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7df076c941abb618ed74808ae425310d/front.png
cabinet,7df076c941abb618ed74808ae425310d,left,ok,0.290947,512,163,0.318359,512,1c956523794860870d3724c24a4add03ae1879c337083227f0abc7b50b46f980,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7df076c941abb618ed74808ae425310d/left.png
cabinet,7df076c941abb618ed74808ae425310d,back,ok,0.283970,282,345,0.371132,345,d38bf5634c40635d21e482c59f143acd9a3c0031e654c66512673e5ff4b1f24b,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7df076c941abb618ed74808ae425310d/back.png
cabinet,7df076c941abb618ed74808ae425310d,right,ok,0.291115,512,166,0.324219,512,7624fb9d099a3cf1ed5c6f58c03070e735f19bc2e60ad55ba3e1d624f0b43d01,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7df076c941abb618ed74808ae425310d/right.png
cabinet,7e3440ea65c04b8e8f76eee95ea1a443,front,ok,0.161697,480,94,0.172119,480,a3199bb00a38c6b2fab71069d6c38846df1964bf3c437c8af028c4dc612f5ca8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7e3440ea65c04b8e8f76eee95ea1a443/front.png
cabinet,7e3440ea65c04b8e8f76eee95ea1a443,left,ok,0.009651,8,387,0.011810,387,548fcdf74ce88793cd8094fb05fa40cbc6a5aece25664af32529109c4e0ba442,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7e3440ea65c04b8e8f76eee95ea1a443/left.png
cabinet,7e3440ea65c04b8e8f76eee95ea1a443,back,ok,0.161697,480,94,0.172119,480,bd2b330cfca75dada2276d67b80cbf09113f940142eb613591e02aa22577b9fb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7e3440ea65c04b8e8f76eee95ea1a443/back.png
cabinet,7e3440ea65c04b8e8f76eee95ea1a443,right,ok,0.009651,8,387,0.011810,387,9d8b7957df9557d372734ebf037db107d1c6a4023d7782df2835a9f8177c776d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7e3440ea65c04b8e8f76eee95ea1a443/right.png
cabinet,7fa6a7786f0d218d75d67a880de6c357,front,ok,0.346973,477,236,0.429428,477,91133b0fccfe452a24dbed1556900bd1d099039168e814a5f863b97bb9185173,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fa6a7786f0d218d75d67a880de6c357/front.png
cabinet,7fa6a7786f0d218d75d67a880de6c357,left,ok,0.341934,470,243,0.435677,470,b8be5e4672d75814cadf1abba297ed74112bb65547b9a44c5778a15ff8a554d1,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fa6a7786f0d218d75d67a880de6c357/left.png
cabinet,7fa6a7786f0d218d75d67a880de6c357,back,ok,0.346985,477,236,0.429428,477,a0ff5873ad0f87120c2a54cfbc79553ea050537808005f25bb5885cc01bf3ddd,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fa6a7786f0d218d75d67a880de6c357/back.png
cabinet,7fa6a7786f0d218d75d67a880de6c357,right,ok,0.348003,470,243,0.435677,470,c6556d5aece580d3557dd48f41ab7392f5d003f0f3b13c92cdaf31ef4b377829,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fa6a7786f0d218d75d67a880de6c357/right.png
cabinet,7fd206d39fc21f9936c6f092b9095599,front,ok,0.306786,446,223,0.379402,446,6f366a338b614aefe9732374b50d9600a4c0c93df8bf1ce9983ad3b09db6c4f5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fd206d39fc21f9936c6f092b9095599/front.png
cabinet,7fd206d39fc21f9936c6f092b9095599,left,ok,0.286469,440,249,0.417938,440,4c175c9c950a883bc699341da05368ba6814fba6b5510a136d0448a1d9ba98f8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fd206d39fc21f9936c6f092b9095599/left.png
cabinet,7fd206d39fc21f9936c6f092b9095599,back,ok,0.255344,486,188,0.348541,486,1376439ee2d77e166785820c75ce6a29cef5ca28884727ee8c461044d1a20764,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fd206d39fc21f9936c6f092b9095599/back.png
cabinet,7fd206d39fc21f9936c6f092b9095599,right,ok,0.321075,455,249,0.432186,455,70f146acab88705dbf5a8e1cbbb48b24a667929cb2532ef74d20ddddd4e476de,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7fd206d39fc21f9936c6f092b9095599/right.png
cabinet,80a5764eb9cfe7826affa60737878d6e,front,ok,0.404942,342,390,0.508804,390,fea636153c9ad6d3c4a91cbab2d4fda56cadc33ebae37c9d5689828392219956,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80a5764eb9cfe7826affa60737878d6e/front.png
cabinet,80a5764eb9cfe7826affa60737878d6e,left,ok,0.263355,200,444,0.338745,444,152c1962e6ade54b58b7479ac24fd3d36c920399ad1aed0f7e4c89757eb596f3,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80a5764eb9cfe7826affa60737878d6e/left.png
cabinet,80a5764eb9cfe7826affa60737878d6e,back,ok,0.399364,339,390,0.504341,390,007e8cafe1cd235676252a77286c19b453d4ceefee6e76ce15bf151c0a0ed763,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80a5764eb9cfe7826affa60737878d6e/back.png
cabinet,80a5764eb9cfe7826affa60737878d6e,right,ok,0.275070,210,444,0.355682,444,3be8e33d26367ef23fcde20fede2c05cf94cffe0d7c951ca2ea6f5d4fc46716a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80a5764eb9cfe7826affa60737878d6e/right.png
cabinet,80bc78ed21c9a0c1a9aa181f00fab08a,front,ok,0.089268,489,51,0.095135,489,562fff97099a9f65a58656626ba80cde8141afdc02d9ffd6eb9577e5fbfb23fb,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80bc78ed21c9a0c1a9aa181f00fab08a/front.png
cabinet,80bc78ed21c9a0c1a9aa181f00fab08a,left,ok,0.117409,136,315,0.163422,315,60a6bf291daf03936e6e8aa096fe9b4da8caacce9ac42a0b631ffc3ee5c1d5ba,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80bc78ed21c9a0c1a9aa181f00fab08a/left.png
cabinet,80bc78ed21c9a0c1a9aa181f00fab08a,back,ok,0.089268,489,51,0.095135,489,979050e81f8f4fb8d2b729bd409795e88678fe1ff72fee3ffe85ab455f33e7f4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80bc78ed21c9a0c1a9aa181f00fab08a/back.png
cabinet,80bc78ed21c9a0c1a9aa181f00fab08a,right,ok,0.117420,136,315,0.163422,315,3fcc8e918d5350faa60f5af0b279eb5a502fa4cd614c6cad8a0bcef752a2fd56,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/80bc78ed21c9a0c1a9aa181f00fab08a/right.png
cabinet,817253355ee392e57cf6451d4264cc73,front,ok,0.181900,190,344,0.249329,344,d0ba2324bd13ada3f8b3cf77c2b89faffbdaf78aca5aa4f448af50612e6965c8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/817253355ee392e57cf6451d4264cc73/front.png
cabinet,817253355ee392e57cf6451d4264cc73,left,ok,0.191017,506,106,0.204605,506,adfef847e16184718d81235234e06fc04da6504fea831196405943f07d0dbf23,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/817253355ee392e57cf6451d4264cc73/left.png
cabinet,817253355ee392e57cf6451d4264cc73,back,ok,0.182983,190,344,0.249329,344,10ccece821685fa4ab61720c98da35cee0c1151631b92c75f03e511cae6badde,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/817253355ee392e57cf6451d4264cc73/back.png
cabinet,817253355ee392e57cf6451d4264cc73,right,ok,0.184441,506,110,0.212326,506,6d52c0b06355ce1a0eca6bb7f4cd962d509607392414a96ddf51314b79f1abd4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/817253355ee392e57cf6451d4264cc73/right.png
cabinet,81d4e1ff7e2e5cf8c4a2fd447f09557f,front,ok,0.490227,432,371,0.611389,432,4698a9b05ac71a47ad192de5daeec81ce7565027d22f3597b60080ed7d73a078,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/81d4e1ff7e2e5cf8c4a2fd447f09557f/front.png
cabinet,81d4e1ff7e2e5cf8c4a2fd447f09557f,left,ok,0.427036,347,411,0.544041,411,70ec066f28b40df8a94df5521b84be4b7940e65d95b90929dfd68755aba802ee,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/81d4e1ff7e2e5cf8c4a2fd447f09557f/left.png
cabinet,81d4e1ff7e2e5cf8c4a2fd447f09557f,back,ok,0.451759,397,366,0.554283,397,4aa8640432096e953f653a2e9bd8cda2cd30bec34fdc2c841c66122953d98b9a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/81d4e1ff7e2e5cf8c4a2fd447f09557f/back.png
cabinet,81d4e1ff7e2e5cf8c4a2fd447f09557f,right,ok,0.421028,339,411,0.531498,411,8d698389db330630d617b5015fcd585babb8227b3b6260755ab95e265deb2ed1,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/81d4e1ff7e2e5cf8c4a2fd447f09557f/right.png
cabinet,826ef6ee8b8bb775823cfd98661c6f2d,front,ok,0.364559,317,384,0.464355,384,1a91c8ae128e5e7c02b448377387a2c7b3e0a1af284ff3a8eec8cad5e876b7b6,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/826ef6ee8b8bb775823cfd98661c6f2d/front.png
cabinet,826ef6ee8b8bb775823cfd98661c6f2d,left,ok,0.395054,512,249,0.486328,512,55913163cd44ca06b44c0a772cb74b397edb51cc138f07357dc4ff97d595d172,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/826ef6ee8b8bb775823cfd98661c6f2d/left.png
cabinet,826ef6ee8b8bb775823cfd98661c6f2d,back,ok,0.365238,318,384,0.465820,384,d2259dfaf76977b685c667d4f4e76abdff8dad451a549faca925c9f4c780edf5,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/826ef6ee8b8bb775823cfd98661c6f2d/back.png
cabinet,826ef6ee8b8bb775823cfd98661c6f2d,right,ok,0.419579,512,249,0.486328,512,511eab9c215ab40f1206f448d974cc61ccc181764595e5fb4861feedbbb1cf24,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/826ef6ee8b8bb775823cfd98661c6f2d/right.png
cabinet,82736ce41ca20592f5fea36b03dfead4,front,ok,0.342197,301,373,0.428288,373,7e474c019136b5136da036f613bf80b1a7872369d5b9fc9c7cea0f62050f2230,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82736ce41ca20592f5fea36b03dfead4/front.png
cabinet,82736ce41ca20592f5fea36b03dfead4,left,ok,0.219891,171,449,0.292889,449,84ae00a11e74c89b3207e076878e405d6be6c4e4c814f8b024354d2f38bfa7e8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82736ce41ca20592f5fea36b03dfead4/left.png
cabinet,82736ce41ca20592f5fea36b03dfead4,back,ok,0.379391,326,373,0.463860,373,3357804550873e870c805438b923c4dab41dc10274aaa5410e38f5107c24f56f,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82736ce41ca20592f5fea36b03dfead4/back.png
cabinet,82736ce41ca20592f5fea36b03dfead4,right,ok,0.220276,178,444,0.301483,444,f33b5d6b60e5b581535d3a9435e42227ab77d963512e4f447e813e7bcbbe0384,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82736ce41ca20592f5fea36b03dfead4/right.png
cabinet,829cf62965859c85cdc49844f33aef85,front,ok,0.322842,512,181,0.353516,512,36539ad784ce1c4b2bc9be611986a9c0254019067423987108cf4677c28d33b8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/829cf62965859c85cdc49844f33aef85/front.png
cabinet,829cf62965859c85cdc49844f33aef85,left,ok,0.296810,281,362,0.388039,362,66916421bb32f37801e241a441166c2efac7e053b1f92dcd097df39cad92f45a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/829cf62965859c85cdc49844f33aef85/left.png
cabinet,829cf62965859c85cdc49844f33aef85,back,ok,0.325550,512,181,0.353516,512,71b56ff174c36a4d6a1b71bfc13c513231e3e43dd0bae877dc18cf88e39d4292,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/829cf62965859c85cdc49844f33aef85/back.png
cabinet,829cf62965859c85cdc49844f33aef85,right,ok,0.298164,281,362,0.388039,362,f33b03c28b200998896d1d0d837f59887d94dfac8e85178f0933044a802e0b5a,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/829cf62965859c85cdc49844f33aef85/right.png
cabinet,82a65693dc7bcd3e01bfaa54bada787b,front,ok,0.264748,294,327,0.366737,327,2b8da6e18ad22fa2800d938889f564837a33ef2f2d0e0d094b7705996f1a3a6d,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82a65693dc7bcd3e01bfaa54bada787b/front.png
cabinet,82a65693dc7bcd3e01bfaa54bada787b,left,ok,0.281422,480,206,0.377197,480,4d28236a34404f6f9d3816f9622b22e36e3e1941ea7e8ba743a44d49909c6e28,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82a65693dc7bcd3e01bfaa54bada787b/left.png
cabinet,82a65693dc7bcd3e01bfaa54bada787b,back,ok,0.316502,355,327,0.442829,355,de5a38d191b813888ce3653573ab121d2424ebdceaea9752c168600876af3dbc,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82a65693dc7bcd3e01bfaa54bada787b/back.png
cabinet,82a65693dc7bcd3e01bfaa54bada787b,right,ok,0.291626,510,210,0.408554,510,fa60b08b66d078e6399c5e15d9ad230cdce9f5eca93cd266377d583d23264338,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/82a65693dc7bcd3e01bfaa54bada787b/right.png
cabinet,8497c055c06b2e6020bb1cd9502f18e2,front,ok,0.101612,476,59,0.107132,476,36c248ac420e2fcaba72e8ee83c90c0001e0e605616c7b46f3a14feaabaf2886,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/8497c055c06b2e6020bb1cd9502f18e2/front.png
cabinet,8497c055c06b2e6020bb1cd9502f18e2,left,ok,0.008621,8,364,0.011108,364,f59dbeb272dc7d717e90ae278676d933fe3cb083eb33139f1ea1e2433e694c36,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/8497c055c06b2e6020bb1cd9502f18e2/left.png
cabinet,8497c055c06b2e6020bb1cd9502f18e2,back,ok,0.101612,476,59,0.107132,476,a6741cb95bd58af134ca2258d83f327651571e938389ee173db020c5caa234a0,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/8497c055c06b2e6020bb1cd9502f18e2/back.png
cabinet,8497c055c06b2e6020bb1cd9502f18e2,right,ok,0.008621,8,364,0.011108,364,12ea039777eb986187b1aad4448d9e3faf6662b6bf3b37e9ce93311d33c4eda8,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/8497c055c06b2e6020bb1cd9502f18e2/right.png
cabinet,849d0d871a52881a0e83e51d698743b0,front,ok,0.008690,6,421,0.009636,421,db6fea591541c1583ed1b231f20f0e8c45fac5f1a71798d5b08636474f92e3ba,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/849d0d871a52881a0e83e51d698743b0/front.png
cabinet,849d0d871a52881a0e83e51d698743b0,left,ok,0.096836,80,403,0.122986,403,1b5b8237fe9e7e09dfeaa7f5342c3e63f9392923f97d5c1252cf3ba2c7c527f1,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/849d0d871a52881a0e83e51d698743b0/left.png
cabinet,849d0d871a52881a0e83e51d698743b0,back,ok,0.008690,6,421,0.009636,421,31232575f7d3c4faabf9a41918a3a334c8f850d497765df8e349930676ce79b4,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/849d0d871a52881a0e83e51d698743b0/back.png
cabinet,849d0d871a52881a0e83e51d698743b0,right,ok,0.096836,80,403,0.122986,403,55263854ea9b4d5e2d337ec44cadc9423d2ce072c3d99b8f86d900ebca6ab28c,true,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/849d0d871a52881a0e83e51d698743b0/right.png
